,id,x,y,vx,vy,fx,fy,E_pot,E_kin
296.0,9,30.64799,-31.909187,-3.769740882864356,9.404414513983667,0.04016205220523261,-0.07767521202731587,0.9406898666775367,342.35095218034326
297.0,0,-27.154623,-60.966328,-4.393764777218574,-7.199540283928449,-5.8179001937444355,-0.8472656145722794,46.947217911536065,237.2470616401461
297.0,1,-20.397518,-0.070406854,9.92447599063214,-7.779908595499546,-0.034612166844937065,0.00728345169682143,0.5448776231262115,530.3390418122766
297.0,2,-19.516273,-68.23356,4.573111345668461,-10.808800303447942,1.937792926095426,-8.40269923210144,45.96480084008417,459.37461045129254
297.0,3,30.078205,-13.20393,8.225019057613473,-0.548061496078981,-0.002217920699649767,0.05995348004262269,1.1441772920875346,226.61761852179984
297.0,4,1.3910995,38.78762,-4.612440986790062,-13.237173716116171,-0.00027906315573034135,0.0015633837039956688,0.024943110551953654,655.3187617906044
297.0,5,-14.68604,-48.14883,-5.018776841244677,8.999492663694445,0.03647348005324602,0.029646520502865314,2.568669163166332,354.106928935657
297.0,6,-0.30611664,2.0817404,-10.401990369581393,0.8387515780121386,0.002328682248617042,0.024055684064023808,0.5932113290137171,363.1978677080371
297.0,7,67.32234,18.018808,-11.023681990539826,4.100475590497552,0.0002756722580983251,0.00014668755686386703,0.005209373238568819,461.3487747638892
297.0,8,-67.9662,-57.277073,3.930021070876107,-7.948581419883735,-0.0013702088399440981,-0.0003957184271712322,0.015056483549890863,262.2144157071805
297.0,9,30.45951,-31.438984,-3.7693695163381067,9.40364007668462,0.04621552682692709,-0.09370649206175585,1.112033065504817,342.29303846383124
298.0,0,-27.37512,-61.326458,-4.421998303817181,-7.205355337289672,-4.313085673083151,-0.8123156133924567,36.33058582521745,238.35650047612856
298.0,1,-19.901302,-0.45940068,9.924052092247237,-7.779841169454002,-0.04741627855042907,0.008470496552945406,0.718644355926599,530.3074830694799
298.0,2,-19.287333,-68.77518,4.583341786084135,-10.850198753152508,1.5262250225059688,-6.292627170681953,35.474701342595154,462.6773394281088
298.0,3,30.489456,-13.231319,8.225023411107834,-0.5474595415220457,-0.000684695564359572,0.07266703560117094,1.3409649383769275,226.61565807968975
298.0,4,1.1604774,38.125763,-4.6124434624663095,-13.237159968249065,-0.0003118537607846861,0.0017363360722129073,0.027547005719584423,655.3176241294117
298.0,5,-14.936975,-47.698853,-5.01864982883682,8.999629300015584,0.02193424664437771,0.021462952718138695,2.0946222935877294,354.1108790966798
298.0,6,-0.82621515,2.123684,-10.401933841423086,0.8390286931673279,0.005297073882275072,0.03157354209906771,0.7630506669421344,363.1954962923185
298.0,7,66.77116,18.223833,-11.023679698466552,4.100476837947781,0.00029531732543119915,0.00015946565508073718,0.0055276537990243185,461.348640350421
298.0,8,-67.7697,-57.674503,3.9300100353434897,-7.948584685465485,-0.001436492362699937,-0.0004216284323774744,0.01568973685762468,262.2142995620231
298.0,9,30.271051,-30.968822,-3.768946438187596,9.402707992770198,0.05286506237644062,-0.11291337932379975,1.3138469299260294,342.2239426288571
299.0,0,-27.596823,-61.686863,-4.4431394936838275,-7.210571542614636,-3.2196192234250702,-0.7391406233818998,28.320688982137384,239.23232482254247
299.0,1,-19.405111,-0.84839094,9.92346125037246,-7.77976793542963,-0.06567981054142535,0.009518772398223518,0.9575688110652935,530.2645741764704
299.0,2,-19.05794,-69.31858,4.591416275526872,-10.881581558629035,1.203256480395794,-4.752479210495949,27.580824236006205,465.1988853086157
299.0,3,30.900707,-13.258676,8.225051841896164,-0.5467323461173632,0.0018462078598986409,0.08793444018920127,1.5731219108561243,226.61456419066855
299.0,4,0.92985517,37.463905,-4.612446230889502,-13.237144660792056,-0.0003486566618491338,0.0019315948717633091,0.03047423750996726,655.3163577769474
299.0,5,-15.187904,-47.248867,-5.0185854307231,8.999722950827383,0.011952663771808147,0.014991617761552334,1.7100715264496682,354.11434507857956
299.0,6,-1.34631,2.1656432,-10.401834748088925,0.8394049784719798,0.009784638753899344,0.04236078130543319,0.9990437105071662,363.1907274261865
299.0,7,66.21997,18.428858,-11.023677245033227,4.100478193934237,0.00031620782404928605,0.00017335406591456604,0.0058654746270597,461.3484970410144
299.0,8,-67.5732,-58.071934,3.929998445133343,-7.948588169443931,-0.0015077877396834083,-0.0004496287783695152,0.01636844156150962,262.214180456692
299.0,9,30.082615,-30.498713,-3.7684685936001348,9.401589239934014,0.0600121881798259,-0.13576660904391247,1.5502066173775209,342.1417713176076
300.0,0,-27.819433,-62.047512,-4.459086100351134,-7.215137427112401,-2.420850232996372,-0.6525429573184738,22.241039683679386,239.92542590311356
300.0,1,-18.908955,-1.2373774,9.922629154216986,-7.779696082857487,-0.09195680164914677,0.010020065304161108,1.2889110943576334,530.2057719799396
300.0,2,-18.82819,-69.863335,4.597808099493471,-10.905578568568911,0.9510173029266298,-3.620453290641308,21.604904798356422,467.13839658871603
300.0,3,31.31196,-13.285993,8.225116247745703,-0.5458573143088422,0.00573912646655117,0.10608129378010744,1.8444029540288471,226.6149091508769
300.0,4,0.69923276,36.802048,-4.612449327799285,-13.237127587704254,-0.0003899586455489157,0.00215243465788717,0.03377094257716636,655.3149456415482
300.0,5,-15.438832,-46.798878,-5.018562831878007,8.99978369396339,0.0052287529688328505,0.009994418825954199,1.3990179255638888,354.1172349178485
300.0,6,-1.8663987,2.2076244,-10.401670299173954,0.839926534777912,0.016653462799922636,0.05803213797571516,1.3283381615459382,363.1822390244663
300.0,7,65.668785,18.633883,-11.023674620669567,4.100479667564077,0.00033836818691668213,0.00018842312049827115,0.006223394476690079,461.34834438107987
300.0,8,-67.37669,-58.469364,3.929986258162134,-7.948591889553123,-0.0015844803274376318,-0.0004798966710950481,0.017095995110892832,262.214058228403
300.0,9,29.894203,-30.028664,-3.7679346675388743,9.400251697317508,0.06747674775488122,-0.1627166476500861,1.8250112604984747,342.04448221192615
301.0,0,-28.04273,-62.408375,-4.471203281502116,-7.219074632054759,-1.833704425841006,-0.5656350266854133,17.595677367281628,240.47583558785232
301.0,1,-18.412848,-1.6263605,9.92144619480027,-7.779641871204569,-0.13004645263102788,0.009150200943622622,1.7520249722609857,530.124670672121
301.0,2,-18.598158,69.590866,4.6028873886557955,-10.924085825097562,0.7543213313620072,-2.781948961317539,17.05059095043427,468.64161512819135
301.0,3,31.723219,-13.313262,8.225232207278339,-0.5448102535319225,0.011444354190643935,0.12737719273332004,2.158008661994967,226.61746235846803
301.0,4,0.4686102,36.14019,-4.612452793151713,-13.237108512046953,-0.0004362968846933768,0.002402665167323903,0.037490621370864785,655.313368033411
301.0,5,-15.68976,-46.34889,-5.018567441803448,8.999819717721293,0.000800618901848793,0.006211849860846996,1.1477641055947576,354.1195516882476
301.0,6,-2.386477,2.249636,-10.401405313378334,0.8406639308462084,0.0272215077141027,0.08111908444698201,1.7902076458952008,363.1679877065658
301.0,7,65.1176,18.838907,-11.023671815752223,4.1004812684448835,0.000361812037333209,0.00020474132060144257,0.006601856176707598,461.34818192581474
301.0,8,-67.18019,-58.866795,3.9299734289296833,-7.948595865070081,-0.0016670035911374725,-0.0005126284613652388,0.017876230507050252,262.2139327066389
301.0,9,29.70582,-29.558687,-3.7673459314709667,9.398660981465026,0.07497472538943839,-0.19413972243364697,2.1415796379013514,341.9299582456331
302.0,0,-28.266294,-62.769337,-4.471336119000279,-7.219396842134927,-0.02013541258747864,-0.04701890885962712,0.7074772769377969,240.49531240676959
302.0,1,-17.91681,-2.0153418,9.919751035221129,-7.779639039199094,-0.18555792211842004,0.005275892537611071,2.403468467590851,530.0123543436392
302.0,2,-18.368013,69.04466,4.602884284305292,-10.924078087484638,-0.00041145161356270776,0.0010171449490599116,0.01567407211239247,468.6409560302159
302.0,3,32.134483,-13.340474,8.225419359673735,-0.5435669718727237,0.01947343033270954,0.15191707611108995,2.5158474109784534,226.62321729918023
302.0,4,0.23798746,35.478336,-4.612456687779532,-13.237082987877491,-0.0004897853033796196,0.0032444303114687045,0.05636456502503877,655.3112342865337
302.0,5,-15.940688,-45.898903,-5.018568373637576,8.99961680828852,0.0006445676553994417,-0.029213567730039358,0.7085389581125029,354.10740260837673
302.0,6,-2.906539,2.2916787,-10.400975576870298,0.8411460474620227,0.04455275219424948,0.050902292635328195,2.4413956861270005,363.14087844541774
302.0,7,64.566414,19.043932,-11.023668793252302,4.100483004175689,0.00039003509168367145,0.0002220156898928849,0.007041294134593032,461.3480071604126
302.0,8,-66.983696,-59.264225,3.929963353416939,-7.948600724562949,-0.0013021080085309222,-0.0006243370899028378,0.015631179106600335,262.21392623480534
302.0,9,29.517467,-29.088797,-3.766707562302753,9.396782058244575,0.08204991177581178,-0.2302444354659201,2.5013856956523197,341.7961423650365
303.0,0,-28.489864,-63.130314,-4.471436991365329,-7.219663923285302,-0.015305631922444718,-0.03894674052935443,0.5916914669443382,240.51118193634667
303.0,1,-17.420872,-2.4043245,9.917307740921984,-7.779752410724108,-0.26671065359619206,-0.004520313476859883,3.3242809765897308,529.8565972350628
303.0,2,-18.137869,68.49846,4.602881141434096,-10.924070123996335,-0.0004167891008384217,0.0010472501789919875,0.01600525905851204,468.6402792919901
303.0,3,32.54576,-13.367619,8.225702134165964,-0.5421036382241874,0.030458828759037715,0.17979047056314812,2.918566233765749,226.63343326858563
303.0,4,0.0073645213,34.816483,-4.6124610529943455,-13.237054897078163,-0.0005493013987418749,0.0035654181009761032,0.06141554743644363,655.308888411025
303.0,5,-16.191616,-45.448925,-5.018578881492712,8.999443279097543,-0.0008931810007197782,-0.024922668933868408,0.5928496000941387,354.09733793373437
303.0,6,-3.4265747,2.3337505,-10.400305318860072,0.8418928854549088,0.07010094814995682,0.0777264204639323,3.362466956688091,363.0985730775558
303.0,7,64.01523,19.248957,-11.023665568612097,4.100484888178946,0.00041636788741072905,0.00024107728899736003,0.00746524028470132,461.34782158743724
303.0,8,-66.7872,-59.661655,3.9299526251046233,-7.948605957859782,-0.0013860387916793115,-0.0006721756071783602,0.016554488355788013,262.21392247015064
303.0,9,29.32915,-28.619009,-3.7660284764675724,9.394581120899346,0.08826698230359398,-0.2710522797501653,2.906235236054235,341.6411516172815
304.0,0,-28.713438,-63.491302,-4.471513379689376,-7.219885704659758,-0.011607115072990837,-0.03231051039074373,0.4966468877860184,240.5241402794599
304.0,1,-16.92508,-2.793317,9.91377726739674,-7.780103478102074,-0.38516026541572046,-0.025727209396791295,4.627777091142074,529.6413211081571
304.0,2,-17.907724,67.952255,4.6028779631130305,-10.924061934469426,-0.0004217289338948049,0.0010774085003006917,0.016332580737193035,468.6395849959372
304.0,3,32.957054,-13.394684,8.226109109145758,-0.5404005695391247,0.044985405767647535,0.2106269468663413,3.363560243743525,226.6496143435153
304.0,4,-0.22325864,34.15463,-4.6124659401267145,-13.237023893191548,-0.0006153379136293324,0.003929207159643511,0.06710104757279657,655.306301398506
304.0,5,-16.442545,-44.99896,-5.018595633727065,8.999294060704417,-0.001910314749693498,-0.021374919218942523,0.4979416985125586,354.08894174585697
304.0,6,-3.9465697,2.3758678,-10.39927588512098,0.8430733769887024,0.10872388897860219,0.12152995603810268,4.666944824537913,363.033798365576
304.0,7,63.464046,19.453981,-11.023662132530628,4.100486931382412,0.00044396611929897745,0.0002615747800902568,0.007910385300638458,461.34762482190325
304.0,8,-66.590706,-60.059086,3.929941194610787,-7.948611596756686,-0.0014762749342480674,-0.0007240679879032541,0.017543860945442517,262.2139218041611
304.0,9,29.140865,-28.14934,-3.7653232455432417,9.39202918012344,0.09291311852257422,-0.31615780395713955,3.3530452621302183,341.46355066450116
305.0,0,-28.937016,-63.852303,-4.471570997867038,-7.22007029024437,-0.008773289782538995,-0.026860760313866194,0.4186290388646345,240.5347478870918
305.0,1,-16.429495,-3.182335,9.908686506714886,-7.7809101536152285,-0.5567700711192174,-0.06793756704428233,6.468112157228408,529.3466447417991
305.0,2,-17.67758,67.40605,4.602874752586878,-10.924053519216107,-0.00042624712638872353,0.0011075572791838795,0.016655398193328792,468.6388732644629
305.0,3,33.36837,-13.4216585,8.226672278732515,-0.5384447794076895,0.06359551884133907,0.24375177830836492,3.8448765251051658,226.6734786397283
305.0,4,-0.45388207,33.49278,-4.61247140549453,-13.236989574045442,-0.0006885490024117757,0.00434262978964739,0.0735180553316453,655.3034394753911
305.0,5,-16.693476,-44.548996,-5.018616289117913,8.999164985357716,-0.0025591813755454496,-0.01843654806725681,0.42010847700769693,354.0818854367784
305.0,6,-4.466502,2.4180577,-10.397724888302557,0.8449642748382098,0.16592903261107494,0.1934251851780573,6.509004039772864,362.93686934106194
305.0,7,62.912865,19.659006,-11.023658476161478,4.100489144993727,0.0004727804169917249,0.00028355190465845226,0.008376456922077639,461.34741651990595
305.0,8,-66.39421,-60.456516,3.9299290081130196,-7.948617676003722,-0.0015733808213553857,-0.0007803897060512099,0.01860521049786193,262.21392466857014
305.0,9,28.952618,-27.679806,-3.7646120835503694,9.389105858434593,0.09524249208880065,-0.3646999950544796,3.8359199629781076,341.26258922328174
306.0,0,-29.160595,-64.21331,-4.471614203726249,-7.2202243346618245,-0.0065992400175787225,-0.022386673660548695,0.35456960552004907,240.5434550544134
306.0,1,-15.934211,-3.571408,9.90140766875164,-7.782545952121124,-0.8014448787993729,-0.14728345986532076,9.043698134040563,528.9506608911684
306.0,2,-17.447435,66.85985,4.602871513261136,-10.924044879032044,-0.00043032125121955644,0.0011376323063601035,0.016973087110217777,468.6381442601347
306.0,3,33.77972,-13.448528,8.227425239886866,-0.5362333602096128,0.08665812690526309,0.2780530287585634,4.352219863879213,226.70687110225472
306.0,4,-0.68450576,32.83093,-4.6124775104978735,-13.236951471905885,-0.0007696111305506292,0.004813718391517341,0.08078000517890237,655.3002632365574
306.0,5,-16.944407,-44.09904,-5.018639231623382,8.999052606020268,-0.002951676902739564,-0.01600075443275273,0.35629033844470515,354.0759079562702
306.0,6,-4.986342,2.460364,-10.39544961744387,0.8480075343494723,0.24787691854430705,0.311066361070516,9.087098962090899,362.7962725729698
306.0,7,62.361683,19.86403,-11.023654591281382,4.100491540398703,0.0005027388725693527,0.00030703959406253034,0.008862915965253102,461.347196388236
306.0,8,-66.197716,-60.853947,3.9299160068628725,-7.9486242336195945,-0.0016779767829575576,-0.0008415534030064009,0.01974505902353313,262.2139315393195
306.0,9,28.764404,-27.210428,-3.7639205409247882,9.385803870914422,0.09449552760952429,-0.41524223152964623,4.344613112761379,341.0384744924618
307.0,0,-29.384176,-64.574326,-4.471646318050064,-7.220353288380209,-0.004928083220079316,-0.018712376916482754,0.30195064366455837,240.55062321318323
307.0,1,-15.439354,-3.9605894,9.891175323698233,-7.785614363453538,-1.140549089794746,-0.2891475815076774,12.58607563700133,528.4345529023373
307.0,2,-17.217293,66.313644,4.602868248690575,-10.92403601521301,-0.0004339308568299671,0.001167568801790253,0.017285053913636057,468.6373981865434
307.0,3,34.191113,-13.475282,8.228400331622712,-0.5337767866299584,0.11423190907589742,0.31195361328832405,4.870444966811277,226.75161806743822
307.0,4,-0.9151298,32.169083,-4.612484321530772,-13.236909041756595,-0.0008592037615500203,0.0053519324420108205,0.08901979966156577,655.2967266080091
307.0,5,-17.19534,-43.64909,-5.018663372745052,8.998954053351536,-0.0031693835562691675,-0.013982052798382938,0.30397897725489037,354.070800604388
307.0,6,-5.5060472,2.5028584,-10.392237808365268,0.8528776649289097,0.35916534655359555,0.5008752765343161,12.632836765434718,362.60123326813203
307.0,7,61.8105,20.069056,-11.02365047047477,4.100494129036581,0.0005337471370623348,0.0003320544535654335,0.009368953850725031,461.3469641945361
307.0,8,-66.00122,-61.251377,3.929902126640939,-7.948631311245444,-0.0017907567562360782,-0.000908018511836417,0.02097072215435722,262.21394294103993
307.0,9,28.576225,-26.741226,-3.7632782725312897,9.382133479473275,0.09000804489551228,-0.46572803885192116,4.86402220019611,340.7926177638366
308.0,0,-29.60776,-64.93535,-4.471669870042484,-7.220461609382454,-0.003640018373971543,-0.015692475148625817,0.2587147779769781,240.55654242617075
308.0,1,-14.945093,-4.3499694,9.877186974260258,-7.791012955510079,-1.5894405704541725,-0.5295045619805023,17.316867759653064,527.7927825004039
308.0,2,-16.98715,65.76744,4.602864962564151,-10.924026929562643,-0.00043705656887738087,0.0011972981164731777,0.01759069465578017,468.63663528840414
308.0,3,34.60256,-13.501906,8.229624809928819,-0.5311014886097358,0.14592256604805698,0.34346021776343605,5.379623580469433,226.80932566683705
308.0,4,-1.1457542,31.507238,-4.6124919096164705,-13.236861647299135,-0.0009579798158938502,0.0059684313879984074,0.09839346997606681,655.2927755998638
308.0,5,-17.446274,-43.199146,-5.018688005959878,8.998866922319623,-0.003271467705047826,-0.01231179921887815,0.2611276957869042,354.0663953479239
308.0,6,-6.0255656,2.545652,-10.38795022399922,0.8605303149078565,0.4977453156172942,0.7984755620595934,17.367933672056417,362.34782430100137
308.0,7,61.25932,20.27408,-11.023646107334661,4.100496922250039,0.00056568406710511,0.00035859413237915305,0.00989343036032716,461.34671977797086
308.0,8,-65.804726,-61.648808,3.9298872971642496,-7.94863895453192,-0.0019124864556943066,-0.0009802920649235602,0.022290295367303425,262.2139594520473
308.0,9,28.388077,-26.272215,-3.7627167584118797,9.378126111443713,0.0813491624899143,-0.5135323976462587,5.374257024357916,340.5278013651969
309.0,0,-29.831343,-65.29637,-4.47168678508838,-7.220552942399895,-0.0026436532036768767,-0.013207568250436452,0.2231862279598727,240.56144560560932
309.0,1,-14.451635,-4.739691,9.858838154665463,-7.799922611114637,-2.14265105959754,-0.9108397987047283,23.350443404134815,527.0483341350484
309.0,2,-16.757008,65.22124,4.602861658687354,-10.924017624392114,-0.0004396819608802893,0.0012267534014540615,0.017889466581193697,468.6358558509905
309.0,3,35.014072,-13.528392,8.231116426493113,-0.5282509588505969,0.18076824602110264,0.3703092940319266,5.855860346295964,226.88113955120775
309.0,4,-1.376379,30.845396,-4.612500349613101,-13.236808544185308,-0.0010665214483793761,0.006676409862507171,0.10908471320952218,655.2883468018448
309.0,5,-17.697208,-42.749207,-5.018712700562914,8.998789181557449,-0.00330067401046108,-0.01093476009555161,0.22607227276908717,354.0625558228644
309.0,6,-6.5448422,2.5889115,-10.382673802338148,0.8721654739193385,0.6461821932442717,1.2432514523234204,23.406881501242793,362.04956064535224
309.0,7,60.708138,20.479105,-11.023641496665709,4.100499931116274,0.0005984017141216214,0.000386635218042386,0.010434866133247555,461.346463059536
309.0,8,-65.60823,-62.046238,3.9298714413840674,-7.948647213592602,-0.002044017925072694,-0.0010589367666398175,0.023712808168999108,262.213981709985
309.0,9,28.199953,-25.803413,-3.7622660844433393,9.373836215286298,0.0684628045687532,-0.555633392640857,5.851456926163584,340.2482106896871
310.0,0,-30.054928,-65.6574,-4.471698527800086,-7.2206302682426085,-0.0018692810416496286,-0.011160080802710581,0.19400342127205913,240.5655199626263
310.0,1,-13.959209,-5.1299615,9.83609777815374,-7.813618263476519,-2.7528140082939103,-1.4662563165911706,30.531472285430805,526.2678353122304
310.0,2,-16.526865,64.67503,4.602858340964583,-10.924008102522258,-0.0004417923685284819,0.0012558660958390533,0.018180840268253874,468.6350601997489
310.0,3,35.42567,-13.554731,8.232879106266362,-0.5252847162710557,0.21719505333271627,0.3902120457063347,6.272966254507212,226.96750174250312
310.0,4,-1.6070043,30.183558,-4.612509718823669,-13.236748859800148,-0.001185269652424381,0.00749150090666717,0.12131037135020657,655.2833655560172
310.0,5,-17.948145,-42.29927,-5.01873722493413,8.998719100762877,-0.0032878460797292064,-0.009806475252844393,0.19746358083659646,354.05917040589287
310.0,6,-7.063833,2.6328685,-10.376921241982927,0.8890050431167509,0.76156710592943,1.8610089719400094,30.594507430097995,361.7501994707267
310.0,7,60.156956,20.68413,-11.023636634693405,4.100503166253481,0.0006317247624778588,0.00041613029341647234,0.01099142947270247,461.3461940521483
310.0,8,-65.411736,-62.443672,3.9298544747317163,-7.9486561434961525,-0.0021863042275072075,-0.001144580623076763,0.02524838020166845,262.2140104181603
310.0,9,28.01185,-25.334831,-3.7619511768219196,9.36934046312053,0.0517770102378563,-0.5889109021575223,6.269465248466423,339.9592859311493
311.0,0,-30.278513,-66.01843,-4.471706210734456,-7.220696027287033,-0.0012636744417022783,-0.00947045403336233,0.17006047754838147,240.56891619125548
311.0,1,-13.468025,-5.5210524,9.809901165498422,-7.833020893436839,-3.314318445034189,-2.1877437335588183,38.24616020040498,525.563907941541
311.0,2,-16.296722,64.12883,4.602855013376921,-10.923998367269181,-0.00044337606681565944,0.0012845687817630846,0.018464344090296275,468.6342486985664
311.0,3,35.83736,-13.58092,8.234899642998561,-0.522274782135891,0.2530879101703931,0.4011814745152833,6.605045957441689,227.06795416617365
311.0,4,-1.83763,29.52172,-4.612520094707375,-13.236681568902076,-0.001314435727024943,0.008432293054397633,0.13532743462464308,655.2777437362719
311.0,5,-18.199083,-41.849335,-5.018761491692986,8.998655192064755,-0.0032552561606280506,-0.008891080738976598,0.1742089282237228,354.05614685754153
311.0,6,-7.5825343,2.677812,-10.371762131244385,0.911818093086412,0.7732159968438737,2.631788089929614,38.31721567888374,361.5302145765526
311.0,7,59.605774,20.889154,-11.023631519275579,4.100506637604853,0.0006654494483697704,0.00044700431332245216,0.011560906551631396,461.34591287028786
311.0,8,-65.21524,-62.841106,3.92983630424987,-7.948665804827887,-0.0023403986197081394,-0.001237917644175468,0.02690821669486611,262.2140463525599
311.0,9,27.82376,-24.866478,-3.761788161899889,9.36473379886636,0.03224034315690005,-0.6105557756693543,6.602417725976496,339.6673798109648
312.0,0,-30.502098,-66.37947,-4.471710676855589,-7.220752220747363,-0.0007861324482973941,-0.008074059019236302,0.15046179204231683,240.571755801459
312.0,1,-12.978219,-5.9132633,9.782279178074857,-7.858076646498033,-3.674937811404561,-2.9888779398543193,45.335950882114005,525.0702522576157
312.0,2,-16.06658,63.58263,4.602851679966049,-10.923988422441946,-0.000444424321636383,0.001312796738794475,0.018739574493387905,468.6334217491089
312.0,3,36.24916,-13.606958,8.2371463320867,-0.519299882699914,0.28599128998087053,0.4018689527466677,6.829522014312357,227.18104063471236
312.0,4,-2.0682564,28.859888,-4.6125315512074065,-13.236605464784256,-0.0014538500456353631,0.009520918551316981,0.15144103148883808,655.2713770900361
312.0,5,-18.450022,-41.399403,-5.018785518888927,8.998596162578648,-0.003219115102183423,-0.008159759920090437,0.15542641686189015,354.0534081742509
312.0,6,-8.101009,2.7240505,-10.368692830888197,0.9403022884414374,0.6032347481996112,3.454733641975963,45.41669660005486,361.49385464889326
312.0,7,59.054592,21.09418,-11.023626150101597,4.100510354209372,0.0006993440278932894,0.00047915223262151585,0.012140694455536978,461.3456197383771
312.0,8,-65.018745,-63.23854,3.9298168275960217,-7.948676264329349,-0.0025074859368032776,-0.001339725662546698,0.028704929955946906,262.21409036965474
312.0,9,27.635672,-24.398357,-3.76178165906534,9.360122490925407,0.01125203804076591,-0.6185022473425761,6.8277675236454245,339.3792524758528
313.0,0,-30.725683,-66.74051,-4.471712562034579,-7.2208004932075385,-0.0004054286701489218,-0.006918356196820241,0.13448118171315687,240.57413695554723
313.0,1,-12.489798,-6.30686,9.755947618126433,-7.887316131727843,-3.6946084332026885,-3.695996976872266,50.2998700005111,524.8898794142859
313.0,2,-15.836437,63.03643,4.602848344814681,-10.923978272329535,-0.00044492969889553535,0.0013404831673113904,0.01900614134174854,468.6325797892695
313.0,3,36.661076,-13.63285,8.239570182323472,-0.516438165105507,0.3134253587348894,0.39183421677199703,6.930167773030895,227.3043459346517
313.0,4,-2.2988832,28.19806,-4.612544153127072,-13.2365191255724,-0.0016027441627812777,0.01078366008306375,0.17001263717472848,655.2641420908459
313.0,5,-18.700962,-40.949474,-5.018809402805478,8.998540876261405,-0.0031913407747197198,-0.007589306973386556,0.1404035476103643,354.05088938765925
313.0,6,-8.619404,2.7718425,-10.369135536652253,0.9726917325721116,0.2156545868314197,4.144849678744777,50.392278919945916,361.7311117819026
313.0,7,58.50341,21.299204,-11.023620528878537,4.1005143239573645,0.0007331515904738239,0.0005124378531107254,0.012727825065773034,461.3453149977822
313.0,8,-64.82226,-63.635975,3.929795931985929,-7.94868759558492,-0.0026888853099080734,-0.0014508693275274709,0.030652577302447463,262.21414341512786
313.0,9,27.44758,-23.930466,-3.7619237056561383,9.35561505019775,-0.009517081783087633,-0.6117947113034461,6.929318988427032,339.1014757871053
314.0,0,-30.949268,-67.10155,-4.471712342350843,-7.220842199824896,-9.753708428661412e-05,-0.005960736178167281,0.12153146136316283,240.5761391139289
314.0,1,-12.0026245,-6.701995,9.733416919707157,-7.918030978444504,-3.330651761036961,-4.105097682440828,51.84803628783368,525.0444560606753
314.0,2,-15.606295,62.49023,4.6028450120221684,-10.923967921671068,-0.00044488868604020126,0.0013675668239017114,0.01926376391852094,468.6317232902502
314.0,3,37.073116,-13.658602,8.24210877856007,-0.5137597023220434,0.3332578844360796,0.3716720374158058,6.899506168157395,227.43468100807223
314.0,4,-2.5295107,27.536236,-4.612557947756392,-13.236420875872508,-0.0017594480038951588,0.012251641640148137,0.1914694575679371,655.2558922961883
314.0,5,-18.951902,-40.49955,-5.018833299113377,8.998488323396861,-0.003180888161296025,-0.0071610824670642614,0.1285660840047425,354.04853510164736
314.0,6,-9.137923,2.8213198,-10.373763452850534,1.0060179008298629,-0.3337684846819684,4.496654015319109,51.9544497475715,362.271179041946
314.0,7,57.95223,21.50423,-11.023614659496166,4.100518553340511,0.0007665907220726353,0.0005466909112357143,0.013318953836498216,461.3449991121074
314.0,8,-64.62577,-64.03341,3.9297734929348285,-7.948699879827338,-0.002886063462938182,-0.0015723096585134044,0.032766799391415295,262.21420653361
314.0,9,27.25948,-23.462795,-3.7621946675944695,9.351312521633531,-0.028380948641824943,-0.5907904748355577,6.899627309741771,338.8398505714447
315.0,0,-31.172853,-67.46259,-4.471710369806552,-7.220878460636012,0.00015614870511626577,-0.005166589332930016,0.11113784331338213,240.5778267146664
315.0,1,-11.516456,-7.098663,9.716128925010961,-7.947136652234525,-2.6805385772260593,-4.0896234215642835,49.53892994457209,525.4630744261746
315.0,2,-15.376152,61.94403,4.60284168568628,-10.923957375644568,-0.0004443003560501424,0.0013939888552556567,0.019512231155609537,468.6308527551829
315.0,3,37.485287,-13.684225,8.244692216715563,-0.5113201811955715,0.34403959148835384,0.34294183321230776,6.739901084065037,227.568387583687
315.0,4,-2.760139,26.874418,-4.6125729529113055,-13.236308744331849,-0.0019209590987685488,0.01396137829141253,0.2163118531346548,655.2464542347176
315.0,5,-19.202845,-40.049625,-5.018857409678605,8.99843759697898,-0.003194646786141675,-0.006860021792817861,0.11944980637616996,354.0462976328445
315.0,6,-9.65678,2.8724444,-10.382115690181164,1.0370503859085314,-0.9009595570196325,4.394767675848925,49.66213079110559,363.06077202357517
315.0,7,57.401047,21.709257,-11.02360854814968,4.10052304721188,0.0007993604942910792,0.0005817085123993593,0.013910408923533615,461.3446726696542
315.0,8,-64.42928,-64.43085,3.929749372832218,-7.9487132068459285,-0.0031006753706606105,-0.0017051262184395455,0.03506523731950977,262.2142808795036
315.0,9,27.071362,-22.995335,-3.762565987429368,9.347299869211842,-0.04391169650489246,-0.5571241460984311,6.741090732880655,338.598940378518
316.0,0,-31.396439,-67.82364,-4.471706899332527,-7.22091020478736,0.00037012611170439413,-0.004507795072640874,0.1029170521767448,240.57925210843308
316.0,1,-11.031012,-7.4967084,9.704169351853459,-7.97222219679334,-1.9318984077188475,-3.675770345613273,44.024626940295036,526.0203105975955
316.0,2,-15.14601,61.397835,4.602838369884229,-10.92394663986482,-0.0004431660589805375,0.001419691015037472,0.0197513763273097,468.6299687183911
316.0,3,37.897587,-13.709733,8.247250016899892,-0.5091568720965912,0.3452217083973892,0.30792240333039445,6.463207860980312,227.70170582813097
